publishedAt,title,viewCount
2017-08-31T09:00:01Z,【試聴動画】Poppin'Party 7th Single  カップリング曲「夏のドーン！」(9/20発売!!),104898
2017-08-30T09:00:01Z,【試聴動画】Poppin'Party 7th Single  カップリング曲「八月のif」(9/20発売!!),139074
2017-08-30T05:54:17Z,『アスノヨゾラ哨戒班』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,473435
2017-08-29T09:00:01Z,【試聴動画】Poppin'Party 7th Single  表題曲「Time Lapse」(9/20発売!!),164502
2017-08-29T04:42:56Z,Roselia 3rd Single「熱色スターマイン」CM,56022
2017-08-28T03:30:00Z,【試聴動画】Afterglow 1st Single  ドラマパート「バラードってどうだろう？」(9/6発売!!),35357
2017-08-27T06:00:00Z,【試聴動画】Afterglow 1st Single カップリング曲「True color」(9/6発売!!),94114
2017-08-26T06:00:02Z,【試聴動画】Afterglow 1st Single 表題曲「That Is How I Roll!」(9/6発売!!),76876
2017-08-22T06:01:29Z,『only my railgun』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,507875
2017-08-21T03:00:02Z,【試聴動画】Roselia 3rd Single 「Roseliaミニドラマ～あこの厨二語辞典編～」(8/30発売!!),34984
2017-08-20T09:00:03Z,【試聴動画】Roselia 3rd Single カップリング曲「－HEROIC ADVENT－」(8/30発売!!),166547
2017-08-19T14:48:56Z,【試聴動画】Roselia 3rd Single 表題曲「熱色スターマイン」(8/30発売!!),245606
2017-08-18T13:03:38Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第5回,188147
2017-08-18T04:47:36Z,バンドリ！ ガールズバンドパーティ！ ローソンキャンペーンＣＭ,82478
2017-08-15T11:45:51Z,完全新作OVA「遊んじゃった！」告知動画,230067
2017-08-14T13:12:55Z,8月21日開催!!【BanG Dream! 4th☆LIVE Miracle PARTY 2017!】ライブビューイング&前日祭　告知動画！,121727
2017-08-14T08:56:51Z,『The Everlasting Guilty Crown』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,420486
2017-08-12T09:48:31Z,[9月6日発売]Afterglow 1st Single「That Is How I Roll!」CM (short Ver.),30151
2017-08-10T13:27:48Z,[9月6日発売]Afterglow 1st Single「That Is How I Roll!」CM（30秒Ver.）,90158
2017-08-10T11:40:36Z,『ひまわりの約束』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,204015
2017-08-09T10:30:36Z,月刊ブシロード9月号はPoppin’ Party応援号★　2017年8月8日(火)発売！,18363
2017-07-31T01:57:16Z,(8/2発売!!) ハロー、ハッピーワールド！ 1stシングルCD「えがおのオーケストラっ！」CM,36000
2017-07-30T04:48:42Z,(8/2発売!!) ハロー、ハッピーワールド！ 1stシングル「えがおのオーケストラっ！」（試聴動画）,82941
2017-07-28T13:14:31Z,【期間限定公開】バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第4回,167660
2017-07-28T05:50:25Z,『ふわふわ時間』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,215933
2017-07-24T05:54:36Z,『great escape』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,215152
2017-07-21T08:30:01Z,TVアニメ「BanG Dream!」キャラクターソング 山吹沙綾「遠い音楽 ～ハートビート～」／市ヶ谷有咲「す、好きなんかじゃない！」(試聴動画),397240
2017-07-14T06:57:14Z,(7/12発売!!)Pastel＊Palettes 1stシングル「しゅわりん☆どり～みん」（視聴動画）,148929
2017-07-12T08:28:41Z,ポピパのみんなでヴァイスシュヴァルツ「BanG Dream!」を開封♪【完全版】,275311
2017-07-10T08:21:38Z,『God knows...』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,376450
2017-07-07T03:00:13Z,月刊ブシロード8月号は2017年7月7日(金)発売！,11678
2017-07-02T08:03:37Z,「月刊ブシロードTV with 戸山姉妹 feat. ガルパ！」予告映像15秒ver.,11834
2017-07-02T07:58:47Z,「月刊ブシロードTV with 戸山姉妹 feat. ガルパ！」予告映像30秒ver.,28487
2017-06-30T06:27:15Z,(6/28発売!!)Roselia 2ndシングルCD「Re:birth day」（試聴動画）,453916
2017-06-29T05:39:20Z,『紅蓮の弓矢』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,371031
2017-06-27T12:00:02Z,【期間限定公開】「BanG Dream!めざせ武道館特BanG!＃４」,1121130
2017-06-26T00:56:31Z,(7/12発売!!)Pastel＊Palettes 1st singleCD「しゅわりん☆どり～みん」CM,51334
2017-06-23T13:51:51Z,【期間限定公開】バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第3回,86685
2017-06-23T12:05:03Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第3回,21825
2017-06-23T12:00:00Z,【期間限定公開】「BanG Dream!めざせ武道館特BanG!＃３」,186033
2017-06-22T12:00:07Z,【期間限定公開】「BanG Dream!めざせ武道館特BanG!＃２」,356315
2017-06-21T12:00:02Z,【期間限定公開】「BanG Dream!めざせ武道館特BanG!＃１」,318214
2017-06-21T09:30:00Z,(6/28発売!!)Roselia 2ndシングルCD「Re:birth day」（試聴動画）,192601
2017-06-19T03:03:54Z,(6/21発売!!)TVアニメ「BanG Dream!」キャラクターソング　花園たえ「花園電気ギター！！！」／牛込りみ「チョコレイトの低音レシピ」(試聴動画),243102
2017-06-15T02:54:23Z,TVアニメ「BanG Dream!」キャラクターソング第二弾 花園たえ「花園電気ギター！！！」・第三弾 牛込りみ「チョコレイトの低音レシピ」CM,89301
2017-06-12T05:53:01Z,バンドリ！ ガールズバンドパーティ！ 告知CM　200万突破！(ハロー、ハッピーワールド！)ver,37071
2017-06-09T01:16:51Z,『ハッピーサマーウェディング』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,120336
2017-06-08T01:47:05Z,バンドリ！ ガールズバンドパーティ！ 告知CM　200万突破！(Pastel＊Palettes)ver,46611
2017-06-08T01:46:50Z,バンドリ！ ガールズバンドパーティ！ 告知CM　200万突破！(Roselia)ver,40494
2017-06-08T01:34:56Z,バンドリ！ ガールズバンドパーティ！ 告知CM　200万突破！(Afterglow)ver,40650
2017-05-29T05:46:32Z,バンドリ！ ガールズバンドパーティ！ 告知CM　200万突破！(Poppin'Party)ver,50225
2017-05-24T07:08:39Z,ヴァイスシュヴァルツ「BanG Dream!」実写CM,74081
2017-05-23T15:00:07Z,【武道館LIVE先行販売申込6/5〆切】バンドリ！ Blu-ray Vol.1発売中CM,11804
2017-05-20T02:19:12Z,『MOON PRIDE』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,187557
2017-05-20T02:18:49Z,『天体観測』香澄×Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,94063
2017-05-10T14:26:19Z,Poppin'Party 6th singleCD（両A面シングル）「前へススメ！／夢みるSunflower」試聴動画,95005
2017-05-04T09:03:39Z,ハイレゾ聴いてみた 西本りみ編,21023
2017-04-28T13:57:47Z,ハイレゾ聴いてみた 愛美編,60837
2017-04-26T10:11:49Z,バンドリ！メドレーCM2017春,33786
2017-04-22T14:00:03Z,【バンドリ！】5.24Blu-ray Vol.1発売告知CM（OVA紹介ver.）,30208
2017-04-19T08:26:10Z,『BLACK SHOUT』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,128313
2017-04-18T12:00:01Z,Roselia 1st single 「BLACK SHOUT」,91187
2017-04-18T03:00:02Z,Roselia 1st singleCD「BLACK SHOUT」+「LOUDER」（視聴動画）,160777
2017-04-16T02:00:01Z,2017年4月26日発売!! TVアニメ「BanG Dream!」オリジナル・サウンドトラックCM,31403
2017-04-15T14:00:01Z,Poppin'Party 6th singleCD（両A面シングル）「前へススメ！」（演奏ver）,774975
2017-04-14T05:03:03Z,Pastel＊Palettes『しゅわりん☆どり〜みん』Music Video,2318088
2017-04-13T15:00:03Z,Poppin'Party 5th SingleCD（カップリング曲）「Happy Happy Party!」アニメMV,807281
2017-04-13T06:45:47Z,Poppin'Party 6th singleCD（両A面シングル）「前へススメ！」 CM,25459
2017-04-12T06:30:52Z,Roselia 1st singleCD 「BLACK SHOUT」CM,47524
2017-04-05T08:52:18Z,4月5日発売!! TVアニメ「BanG Dream!」キャラクターソング 戸山香澄「どきどきSING OUT!」視聴用動画公開！,188198
2017-04-04T00:58:12Z,ヴァイスシュヴァルツ トライアルデッキ＋（プラス） BanG Dream!,7887
2017-04-04T00:55:25Z,月刊ブシロード3月号/4月号/5月号,4600
2017-04-03T09:12:31Z,バンドリ！ ガールズバンドパーティ！ 告知CM　好評配信中！ver,35524
2017-03-12T01:55:38Z,『Re:birth day』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,395780
2017-03-08T08:23:04Z,Roselia『BLACK SHOUT』Music Video,2435409
2017-03-07T12:54:12Z,Afterglow『That Is How I Roll!』Music Video,1857577
2017-03-04T13:55:51Z,BanG Dream!＜バンドリ！＞ #8予告,94452
2017-03-02T15:05:45Z,ハロー、ハッピーワールド！『えがおのオーケストラっ！』Music Video,2485782
2017-02-25T14:00:00Z,【Web限定】BanG Dream!＜バンドリ！＞ #7予告,89225
2017-02-18T13:30:01Z,【Web限定】BanG Dream!＜バンドリ！＞ #6予告,79653
2017-02-11T13:59:23Z,【Web限定】BanG Dream!＜バンドリ！＞ #5予告,51603
2017-02-05T10:09:30Z,【4th LIVE武道館公演チケット最速先行販売申込券封入！】5.24発売Blu-rayVol.1告知CM,15687
2017-02-04T13:30:00Z,【Web限定】BanG Dream!＜バンドリ！＞ #4予告,117938
2017-02-02T05:01:08Z,バンドリ！ ガールズバンドパーティ！ Roselia紹介PV,365105
2017-01-31T05:01:02Z,バンドリ！ ガールズバンドパーティ！ 告知CM　事前登録受付中！ver,34570
2017-01-30T10:27:29Z,Poppin'Party 2nd SingleCD「STAR BEAT!～ホシノコドウ～」アニメMV（フルサイズVer.）,3061955
2017-01-28T13:30:00Z,Poppin'Party 5th SingleCD「キラキラだとか夢だとか ～Sing Girls～」（TVアニメ「BanG Dream!」ED映像Ver.）,300296
2017-01-24T22:24:22Z,BanG Dream!＜バンドリ＞ TVアニメOP映像 × ガルパ！事前登録ＣＭ × Blu-rayVol.1CM,439157
2017-01-21T14:00:02Z,BanG Dream! ＜バンドリ！＞　Blu-ray CM〔香澄・有咲編〕,14906
2017-01-21T09:51:00Z,バンドリ！「BanG Dream! 3rd LIVE Sparklin' PARTY 2017!」ライブ・ビューイング告知動画,538847
2016-12-31T15:00:08Z,BanG Dream!＜バンドリ！＞アニメOP主題歌＋TVアニメ＋ガルパ！事前登録開始 CM,146704
2016-12-15T14:00:03Z,BanG Dream!＜バンドリ！＞TVアニメ化告知CM-Poppin'Party編-,42974
2016-12-07T11:00:05Z,BanG Dream!＜バンドリ！＞ アニメTrailer3,220983
2016-12-05T10:21:11Z,バンドリ！「BanG Dream! 3rd☆LIVE Sparklin' PARTY 2017!」告知動画,425560
2016-12-01T14:00:00Z,BanG Dream!＜バンドリ！＞3rdシングルCD告知CM-市ヶ谷有咲編-,125087
2016-11-21T11:35:32Z,BanG Dream!＜バンドリ！＞3rdシングルCD告知CM-山吹沙綾編-,104651
2016-11-13T10:30:00Z,Poppin'Party 3rd SingleCD「走り始めたばかりのキミに」アニメMV（ショートVer.）,1977514
2016-11-07T09:47:43Z,BanG Dream!＜バンドリ！＞TVアニメ化告知CM-牛込りみ編-,74744
2016-10-20T14:00:03Z,BanG Dream!＜バンドリ！＞TVアニメ化告知CM-花園たえ編-,122292
2016-10-08T03:00:01Z,BanG Dream!＜バンドリ！＞TVアニメ化告知CM-戸山香澄編-,90412
2016-10-04T09:00:05Z,バンドリ！ ガールズバンドパーティ！ プロモーションビデオ,102474
2016-08-27T09:15:29Z,バンドリ！「BanG Dream! Second☆LIVE Starrin’ PARTY 2016!」告知動画,449236
2016-08-12T02:15:08Z,BanG Dream! ＜バンドリ！＞ アニメ化決定 Trailer 2,137872
2016-07-07T14:05:49Z,Poppin'Party 2nd SingleCD「STAR BEAT!～ホシノコドウ～」アニメMV（ショートVer.）,495225
2016-07-07T14:05:23Z,BanG Dream! ＜バンドリ！＞ アニメ化決定 Trailer 1,201487
2015-12-13T12:13:03Z,Poppin'Party 1st SingleCD「Yes! BanG_Dream!」アニメMV（ショートVer.）,1329708
2015-10-03T02:58:16Z,Yes! BanG_Dream!（Poppin’ Party 4th Live「ようこそ！ぽっぴん☆PARTY！！！！！」スペシャルCD）,83185
2021-11-25T14:00:10Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 8 (with English subtitles),17352
2021-11-18T20:00:09Z,BanG Dream! TV LIVE 2021 #92 (English Subtitles),4938
2021-11-18T14:00:13Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 7 (with English subtitles),30952
2021-11-11T14:00:12Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 6 (with English subtitles),38545
2021-11-11T01:00:20Z,BanG Dream! TV LIVE 2021 #91 (English Subtitles),4104
2021-11-04T14:00:12Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 5 (with English subtitles),47708
2021-11-04T01:14:04Z,BanG Dream! TV LIVE 2021 #90 (English Subtitles),7417
2021-11-02T06:55:26Z,BanG Dream! FILM LIVE 2nd Stage ー Encore Ending #3 Trailer,89875
2021-10-29T18:55:17Z,Poppin’Party「Initial」Chronicle Movie,14524
2021-10-29T04:00:31Z,"""BanG Dream! 9th LIVE: The Beginning"" Roselia Highlight Video",44545
2021-10-29T04:00:22Z,"""BanG Dream! 9th LIVE: The Beginning"" Poppin'Party Highlight Video",28350
2021-10-28T14:00:12Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 4 (with English subtitles),52662
2021-10-28T06:14:40Z,BanG Dream! TV LIVE 2021 #89 (English Subtitles),5656
2021-10-27T20:50:16Z,Roselia「Determination Symphony」Chronicle Movie,34068
2021-10-22T19:00:27Z,Morfonica「Bloom Bloom」Chronicle Movie,22023
2021-10-21T14:00:11Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 3 (with English subtitles),47050
2021-10-20T19:15:30Z,RAISE A SUILEN「EXPOSE ‘Burn out!!!’」Chronicle Movie,36839
2021-10-15T19:00:01Z,Roselia「R」Chronicle Movie,67083
2021-10-14T13:00:15Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 2 (with English subtitles),57219
2021-10-13T19:59:57Z,RAISE A SUILEN「!NVADE SHOW!」Chronicle Movie,25824
2021-10-13T02:16:59Z,BanG Dream! FILM LIVE 2nd Stage ー Encore Ending #2 Trailer,94338
2021-10-08T18:33:16Z,Morfonica「Daylight」Chronicle Movie,24912
2021-10-08T05:00:07Z,"""Pastel＊Palettes Special Live TITLE DREAM"" Highlight Video",24545
2021-10-07T13:00:13Z,BanG Dream! Girls Band Party!☆PICO FEVER! Episode 1 (with English subtitles),81693
2021-10-06T19:00:09Z,Poppin'Party「Star Beat!」Chronicle Movie,15060
2021-09-19T19:00:04Z,BanG Dream! FILM LIVE 2nd Stage ー Encore Ending #1 Trailer,28603
2021-09-12T18:30:31Z,"[BanG Dream! FILM LIVE] Poppin'Party ー ""Double Rainbow""",17391
2021-09-11T19:00:09Z,"[BanG Dream! FILM LIVE] Afterglow ー ""ON YOUR MARK""",16628
2021-09-11T01:00:10Z,BanG Dream! FILM LIVE 2nd Stage ー Movie Trailer #2,8661
2021-09-10T19:00:28Z,"[BanG Dream! FILM LIVE] Pastel✽Palettes ー ""Kyu～Mai＊Flower""",17286
2021-09-09T19:00:00Z,"[BanG Dream! FILM LIVE] Roselia ー ""FIRE BIRD""",97305
2021-09-08T19:00:08Z,"[BanG Dream! FILM LIVE] Hello, Happy World! ー ""Smiling & Singing A Song""",43216
2021-09-06T03:00:14Z,"""RAISE A SUILEN ZEPP TOUR 2021 BE LIGHT @Zepp Haneda"" Highlight Video",11076
2021-09-06T03:00:06Z,"""Morfonica Special Live: Andante"" Highlight Video",9956
2021-09-03T19:00:12Z,BanG Dream! FILM LIVE 2nd Stage ー Movie Trailer #1,10799
2021-09-03T03:00:09Z,"""RAISE A SUILEN ZEPP TOUR 2021 BE LIGHT @Zepp Nagoya"" Highlight Video",15516
2021-09-03T03:00:06Z,"""RAISE A SUILEN ZEPP TOUR 2021 BE LIGHT @Zepp Namba"" Highlight Video",17979
2021-08-28T00:00:16Z,BanG Dream! FILM LIVE 2nd Stage ー Movie Trailer,26659
2021-07-30T19:00:15Z,Roselia「LOUDER」Chronicle Movie,189964
2021-07-30T10:00:32Z,"🎸BanG Dream! Girls Band Party!🎸 - ""BRING IT ON"" Gameplay (Expert)",9203
2021-07-30T09:00:27Z,【RAISE A SUILEN】BRING IT ON,208326
2021-07-29T10:00:08Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Shinkai Shoujo"" Gameplay (Expert)",4356
2021-07-29T09:00:08Z,【Morfonica】Shinkai Shoujo,45984
2021-07-28T10:30:05Z,"🎸BanG Dream! Girls Band Party!🎸 - "" Butterfly on your Right Shoulder "" Gameplay (Expert)",5080
2021-07-28T10:30:05Z,【Roselia】Butterfly on your Right Shoulder,50542
2021-07-25T02:00:10Z,"""BanG Dream! Episode of Roselia II : Song I am."" Movie Trailer #3",14330
2021-07-23T19:01:54Z,"1 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with the cast of Roselia",8539
2021-07-22T19:00:09Z,"2 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with Aina Aiba",5647
2021-07-21T19:01:44Z,"3 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with Haruka Kudo",6562
2021-07-20T19:00:23Z,"4 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with Yuki Nakashima",6362
2021-07-19T19:00:14Z,"5 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with Megu Sakuragawa",5491
2021-07-18T19:00:04Z,"6 Day Countdown to ""BanG Dream! Episode of Roselia II : Song I am."" with Kanon Shizaki",10813
2021-07-07T19:38:31Z,「BanG Dream! Episode of Roselia」Theme Songs Collection Music Preview,6557
2021-07-06T04:26:07Z,"🎸BanG Dream! Girls Band Party!🎸 - ""only my railgun"" Gameplay (Expert)",5321
2021-07-03T06:13:07Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Level5 -judgelight-"" Gameplay (Expert)",4503
2021-07-02T01:33:55Z,"🎸BanG Dream! Girls Band Party!🎸 - ""final phase"" Gameplay (Expert)",7094
2021-06-25T03:00:04Z,"""NO GIRL NO CRY -Round 2-"" Highlight Video",13815
2021-06-21T20:27:36Z,"""BanG Dream! Episode of Roselia II : Song I am."" Movie Trailer #2 [30 Seconds Ver.]",12701
2021-06-21T20:04:57Z,"""BanG Dream! Episode of Roselia II : Song I am."" Movie Trailer #2",26991
2021-06-19T02:16:55Z,"""BanG Dream! Episode of Roselia I : Promise"" Movie Digest",35078
2021-06-11T07:30:57Z,BanG Dream! Girls Band Party! RAISE A SUILEN Cast Comment Video,17491
2021-06-06T19:00:04Z,"""BanG Dream! Episode of Roselia II : Song I am."" Movie Trailer #1",13424
2021-06-06T00:23:41Z,RAISE A SUILEN「EXPOSE 'Burn out!!!'」Anime MV,34363
2021-06-04T19:25:52Z,[Off Shot Movie] Roselia Stage Greeting Tour at Shinjuku Piccadilly Cinema!,9756
2021-06-04T09:03:15Z,BanG Dream! Girls Band Party! RAISE A SUILEN Introduction PV,38919
2021-05-15T03:00:20Z,"""Astral Harmony"" Highlight Video",37448
2021-05-15T03:00:12Z,"""Rausch und/and CrazinessⅡ"" Highlight Video",105903
2021-05-14T19:00:07Z,"1 Day Countdown to Hello, Happy World! Sound Only Live「Welcome to OUR MUSIC♪」[Subbed]",9216
2021-05-13T19:00:06Z,"2 Day Countdown to Hello, Happy World! Sound Only Live「Welcome to OUR MUSIC♪」[Subbed]",7748
2021-05-12T19:00:10Z,"3 Day Countdown to Hello, Happy World! Sound Only Live「Welcome to OUR MUSIC♪」[Subbed]",5813
2021-05-11T19:00:22Z,"4 Day Countdown to Hello, Happy World! Sound Only Live「Welcome to OUR MUSIC♪」[Subbed]",6552
2021-05-10T19:42:18Z,"5 Day Countdown to Hello, Happy World! Sound Only Live「Welcome to OUR MUSIC♪」[Subbed]",6738
2021-05-10T07:46:59Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Kizuna Music ♪"" MV Gameplay (Expert)",3708
2021-05-10T07:46:45Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Worldwide Treasure!"" MV Gameplay (Expert)",1752
2021-05-10T07:46:42Z,"🎸BanG Dream! Girls Band Party!🎸 - ""I need you!"" MV Gameplay (Expert)",2063
2021-05-10T07:46:40Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Goka! Gokai?! Phantom Thief!"" MV Gameplay (Expert)",2367
2021-05-10T07:46:37Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Neo-Aspect"" MV Gameplay (Expert)",2162
2021-05-10T07:46:35Z,"🎸BanG Dream! Girls Band Party!🎸 - ""BRAVE JEWEL"" MV Gameplay (Expert)",1853
2021-05-10T07:46:31Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Luminous Once More"" MV Gameplay (Expert)",1458
2021-05-10T07:45:55Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Tied to the Skies"" MV Gameplay (Expert)",1653
2021-05-05T20:57:22Z,"""BanG Dream! Episode of Roselia I : Promise"" Cast Comment Video",7816
2021-04-28T18:45:58Z,"""BanG Dream! Episode of Roselia I : Promise"" Movie Trailer #4",17003
2021-04-23T21:30:57Z,Roselia「Neo-Aspect」Chronicle Movie,50327
2021-04-23T19:10:32Z,"""BanG Dream! Episode of Roselia I : Promise"" Sneak Preview",9491
2021-04-13T19:00:28Z,"""BanG Dream! Episode of Roselia I : Promise"" Movie Trailer #3",21456
2021-04-05T19:00:02Z,"""BanG Dream! Episode of Roselia I : Promise"" Movie Trailer #2",15454
2021-04-04T08:33:44Z,【3rd Anniversary Movie】   Part 6 ~ CiRCLE Version~,7087
2021-04-03T15:32:33Z,"【3rd Anniversary Movie】  Part 5 ~ Hello, Happy World! Version~",3754
2021-04-02T18:06:45Z,【3rd Anniversary Movie】  Part 4 ~ Roselia Version~,5346
2021-04-01T08:16:18Z,【3rd Anniversary Movie】  Part 3 ~ Pastel✽Palettes Version~,3444
2021-03-31T08:02:49Z,【3rd Anniversary Movie】 Part 2 ~ Afterglow Version~,4062
2021-03-30T08:30:51Z,【3rd Anniversary Movie】 Part 1 ~ Poppin'Party Version~,8331
2021-03-25T19:00:08Z,"""BanG Dream! Episode of Roselia I : Promise"" Movie Trailer #1",29376
2021-03-19T01:07:00Z,Character Introduction「Morfonica」Rui Yashio,10958
2021-03-18T01:41:28Z,Character Introduction「Morfonica」Tsukushi Futaba,9834
2021-03-17T01:59:56Z,Character Introduction「Morfonica」Nanami Hiromachi,11186
2021-03-16T02:58:57Z,Character Introduction「Morfonica」Toko Kirigaya,9116
2021-03-15T02:12:58Z,Character Introduction「Morfonica」Mashiro Kurata,14429
2021-03-14T07:10:41Z,"Morfonica - ""Daylight"" Anime MV (Full Size ver)",58553
2021-03-13T02:56:03Z,BanG Dream! Girls Band Party! Morfonica Introduction PV,54679
2021-03-05T02:25:14Z,"🎸BanG Dream! Girls Band Party!🎸 - ""LOUDER"" MV Gameplay (Expert)",5843
2021-03-01T04:10:16Z,"🎪 Hello, Happy World! Sound Only Live ""Welcome to OUR MUSIC ♪""🎪",11059
2021-02-26T12:32:59Z,"🌼Pastel✽Palettes Sound Only Live ""Flowerful✽"" 🌼 Presenting - Ami Maeshima as ‎Aya Maruyama",9725
2021-02-25T13:04:43Z,"🌼Pastel✽Palettes Sound Only Live ""Flowerful✽"" 🌼 Presenting - Ari Ozawa as Hina Hikawa",7134
2021-02-25T05:00:06Z,"""We are RAISE A SUILEN～BanG Dream! The Stage～"" Highlight Video",36863
2021-02-24T12:29:52Z,"🌼Pastel✽Palettes Sound Only Live ""Flowerful✽"" 🌼 Presenting - Sumire Uesaka as ‎Chisato Shirasagi",7197
2021-02-23T12:29:47Z,"🌼Pastel✽Palettes Sound Only Live ""Flowerful✽"" 🌼 Presenting - Ikumi Nakagami as Maya Yamato",6856
2021-02-22T12:30:32Z,"🌼Pastel✽Palettes Sound Only Live ""Flowerful✽"" 🌼 Presenting - Sawako Hata as Eve Wakamiya",10403
2021-02-19T06:24:21Z,"🎸BanG Dream! Girls Band Party!🎸 - [FULL] ""Double Rainbow"" MV Gameplay (Expert)",3526
2021-02-15T09:51:10Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Orchestra of Smiles!"" MV Gameplay (Expert)",3549
2021-02-09T04:17:29Z,"🎸BanG Dream! Girls Band Party!🎸 - ""BLACK SHOUT"" MV Gameplay (Expert)",5080
2021-01-31T03:00:16Z,"""BanG Dream! 8th☆LIVE Breakthrough Sparkling☆Festa Day!"" Highlight Video",20102
2021-01-22T01:55:40Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Shuwarin☆Dreaming"" MV Gameplay (Expert)",6009
2021-01-08T02:48:55Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Happy Happy Party!"" MV Gameplay (Expert)",6439
2020-12-17T08:22:39Z,"🎸BanG Dream! Girls Band Party!🎸 - ""You're Not Alone"" MV Gameplay (Expert)",9320
2020-12-15T10:41:34Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Determination Symphony"" MV Gameplay (Expert)",6795
2020-12-14T07:04:37Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Kyu~Mai＊Flower"" MV Gameplay (Expert)",4705
2020-12-11T10:00:27Z,"""BanG Dream! 8th☆LIVE DAY3: Special Live 〜Summerly Tone♪〜"" Highlight Video",19607
2020-12-10T03:38:19Z,"🎸BanG Dream! Girls Band Party!🎸 - [FULL] ""ON YOUR MARK"" MV Gameplay (Expert)",4794
2020-12-08T10:00:00Z,"""BanG Dream! 8th☆LIVE DAY2: THE DEPTHS"" Highlight Video",29763
2020-12-07T04:00:17Z,"""BanG Dream! 8th☆LIVE DAY1: Einheit"" Highlight Video",70441
2020-12-04T09:21:15Z,"🎸BanG Dream! Girls Band Party!🎸 - ""Dreamers Go!"" MV Gameplay (Expert)",5224
2020-11-24T07:02:16Z,"❄️ GBP X Re:ZERO ❄️Collaboration - ""Redo"" Gameplay (Special)",7534
2020-11-24T07:02:13Z,"❄️ GBP X Re:ZERO ❄️Collaboration - ""Stay Alive"" Gameplay (Expert)",4444
2020-11-24T07:02:05Z,"❄️ GBP X Re:ZERO ❄️Collaboration - ""Paradisus-Paradoxum"" Gameplay (Expert)",6356
2020-10-30T10:40:07Z,"Morfonica 1st Live ""Cantabile"" and BanG Dream! 8th☆LIVE ""Breakthrough!"" Special Online Viewings CM",10677
2020-10-29T13:00:13Z,BanG Dream! Girls Band Party!☆PICO～OHMORI～ Episode 26 (with English subtitles),97071
2020-10-22T13:00:12Z,BanG Dream! Girls Band Party!☆PICO～OHMORI～ Episode 25 (with English subtitles),125423
2020-10-15T13:00:12Z,BanG Dream! Girls Band Party!☆PICO～OHMORI～ Episode 24 (with English subtitles),132487
2020-10-08T13:00:11Z,BanG Dream! Girls Band Party!☆PICO～OHMORI～ Episode 23 (with English subtitles),145198
2020-10-01T13:00:11Z,BanG Dream! Girls Band Party!☆PICO～OHMORI～ Episode 22 (with English subtitles),100590
2020-09-30T02:31:10Z,"🎸BanG Dream! Girls Band Party! X Nyan Cat Collaboration🐈 - ""Nyan Cat"" Gameplay (Hard)",24386
2020-09-30T02:30:37Z,"🎸BanG Dream! Girls Band Party! X Nyan Cat Collaboration🐈 - ""Nyan Cat"" Gameplay (Expert)",14356
2020-09-29T07:15:06Z,"🎸BanG Dream! Girls Band Party! X Nyan Cat Collaboration🐈 - ""Nyan Cat"" Gameplay (Normal)",23102
